spA	spB	mya	mean_pct_id	frac_sig	n_hits	group
icpolcerv	iyathrosa	342.29592355	26.629777084215604	0.0	564	Invertebrates
icpolcerv	iybomhypn	342.29592358499997	26.64370365916689	0.0	438	Invertebrates
icpolcerv	iycoeconi	342.29592357	25.421013313220083	0.0017391304347826	105	Invertebrates
icpolcerv	iyectcont	342.295923565	25.35933985916619	0.0	87	Invertebrates
icpolcerv	iylasvill	342.295923565	27.52938584232128	0.0104347826086956	549	Invertebrates
icpolcerv	iymacalbo	342.295923565	27.180794731690785	0.0	562	Invertebrates
icpolcerv	iymaceuro	342.29592357	26.664096001699203	0.0	496	Invertebrates
icpolcerv	iymimdahl	342.29592358499997	25.130955174682917	0.0	35	Invertebrates
icpolcerv	iynomfabr	342.29592358499997	25.350206299131205	0.0	89	Invertebrates
icpolcerv	iynysspin	342.295923565	25.31902261412431	0.0	108	Invertebrates
icpolcerv	iyophlute	342.29592359000003	26.827055846520956	0.0	525	Invertebrates
icpolcerv	iypemlugu	342.29592357	25.950974043994822	0.0	248	Invertebrates
icpolcerv	iypripert	342.29592358499997	26.85781555441117	0.0	490	Invertebrates
icpolcerv	iyseltumu	342.295923565	26.85453462515738	0.0052173913043478	548	Invertebrates
icpolcerv	iystephae	342.29592357	26.64095978169451	0.0	512	Invertebrates
icpolcerv	iytipfemo	342.295923605	25.93026116572659	0.0	241	Invertebrates
icpolcerv	iyvesvulg	342.295923555	27.96594517448002	0.0052173913043478	572	Invertebrates
icpolcerv	iyvulbima	342.295923565	26.608543246978776	0.0	429	Invertebrates
icpolcerv	jadialine	785.8284400580001	27.75924763835533	0.0	569	Invertebrates
icpolcerv	janemvect	785.8284400580001	27.55956360050744	0.0	559	Invertebrates
icpolcerv	jaricflor	785.828440108	27.217985288889743	0.0	560	Invertebrates
icpolcerv	jrhalocto	785.828440108	27.18663438738544	0.0	569	Invertebrates
icpolcerv	kaaplturb	700.334056568	27.93596558207408	0.0052173913043478	574	Invertebrates
icpolcerv	laaliplan	1341.483290118	25.94675010359608	0.0	239	Cross-group
icpolcerv	laapodist	1341.4832901230002	26.639062170852355	0.0	450	Cross-group
icpolcerv	lapotnata	1341.4832901230002	25.37904591595624	0.0	124	Cross-group
icpolcerv	latrimari	1341.4832901230002	28.25129135114452	0.0121739130434782	575	Cross-group
icpolcerv	lpcardepa	1341.483290118	26.485765969339383	0.0	397	Cross-group
icpolcerv	lpcypfusc	1341.483290117	26.812473864807444	0.0	532	Cross-group
icpolcerv	lpdigsang	1341.483290118	26.788711253523665	0.0	546	Cross-group
icpolcerv	lpelequin	1341.4832901125	27.26162206328518	0.0	571	Cross-group
icpolcerv	lperiangu	1341.4832901155	26.384701593006103	0.0	416	Cross-group
icpolcerv	lpjunbufo	1341.483290118	27.79951240318882	0.0017391304347826	569	Cross-group
icpolcerv	lpjuneffu	1341.483290118	27.673668327104927	0.0	574	Cross-group
icpolcerv	lpjunsqua	1341.483290118	26.775272946278104	0.0	518	Cross-group
icpolcerv	lpleeoryz	1341.483290118	25.65844976271881	0.0	170	Cross-group
icpolcerv	lpluzpall	1341.483290113	26.99091955307636	0.0	564	Cross-group
icpolcerv	lpluzsylv	1341.483290113	27.87335929660849	0.0052173913043478	574	Cross-group
icpolcerv	lpphlprat	1341.483290116	26.05328764639596	0.0	329	Cross-group
icpolcerv	lpschlacu	1341.4832901145	28.70106396609657	0.0017391304347826	575	Cross-group
icpolcerv	lpschtabe	1341.4832901145	27.8997978766542	0.0	575	Cross-group
icpolcerv	lpschtriq	1341.4832901145	27.613955946245166	0.0	574	Cross-group
icpolcerv	lsirifoet	1341.483290118	28.63403658595796	0.0052173913043478	575	Cross-group
icpolcerv	mcanlor	700.334056588	25.176023541101017	0.0017391304347826	45	Cross-group
icpolcerv	mcerela	700.334056588	25.06416710019137	0.0	8	Cross-group
icpolcerv	mdicbic	700.334056588	26.30629938000497	0.0	367	Cross-group
icpolcerv	melemax	700.334056588	25.105479909767062	0.0	20	Cross-group
icpolcerv	mlemcat	700.334056598	25.10843526957284	0.0	28	Cross-group
icpolcerv	mmelmel	700.334056588	26.858677069391423	0.0	547	Cross-group
icpolcerv	morcorc	700.334056588	26.119378807154558	0.0	370	Cross-group
icpolcerv	ocsyccili	871.322823688	25.78962221663315	0.0	191	Invertebrates
icpolcerv	qeallfusc	433.470948388	27.055237493433022	0.0	562	Invertebrates
icpolcerv	qelepcurv	433.470948388	26.759609636182294	0.0	506	Invertebrates
icpolcerv	qeorcflav	433.470948388	25.3613430755883	0.0	106	Invertebrates
icpolcerv	roscan_s	1341.4832901210002	26.819656800078143	0.0	552	Cross-group
icpolcerv	rviplat	700.334056608	27.009394545260413	0.0	527	Cross-group
icpolcerv	tnlinlong	653.039017198	26.16885082118168	0.0	358	Invertebrates
icpolcerv	tzbugstol	653.039017203	26.753455410035148	0.0	459	Invertebrates
icpolcerv	tzmemmemb	653.039017203	27.04159082192276	0.0	491	Invertebrates
icpolcerv	wpalivire	653.039017208	26.319835436820608	0.0	376	Invertebrates
icpolcerv	wplepclav	653.039017208	25.183253780788107	0.0	60	Invertebrates
icpolcerv	xblimfort	653.039017243	26.51315342452381	0.0	545	Invertebrates
icpolcerv	xggibmagu	653.0390172330001	26.450740142152643	0.0	395	Invertebrates
icptemadi	icquelate	298.09906437	37.6658592702556	0.0	999	Invertebrates
icptemadi	icrhafulv	298.099064375	32.41263783589318	0.0	831	Invertebrates
icptemadi	icscaquad	298.099064375	36.8916441545734	0.0	1000	Invertebrates
icptemadi	icsilatra	298.099064375	36.1387709193345	0.0	979	Invertebrates
icptemadi	idacrorbc	329.40977176499996	36.19173887183078	0.0	996	Invertebrates
icptemadi	idantanth	329.409771695	37.96971895755064	0.0	1000	Invertebrates
icptemadi	idathibis	329.40977176499996	34.17492407775494	0.0	873	Invertebrates
icptemadi	idbelpand	329.40977173	35.977079492297825	0.002	1000	Invertebrates
icptemadi	idbibmarc	329.40977172500004	33.58063293891202	0.0	942	Invertebrates
icptemadi	idbomdisc	329.409771695	33.74946506347254	0.0	991	Invertebrates
icptemadi	idclutigr	329.40977172500004	33.145801811335936	0.0	773	Invertebrates
icptemadi	idepisucc	329.40977173500005	36.17596638768428	0.0	1000	Invertebrates
icptemadi	idgymrotn	329.40977173500005	36.99697088458359	0.0	1000	Invertebrates
icptemadi	idhydcyrt	329.40977171500003	32.96621697691758	0.0	886	Invertebrates
icptemadi	idmacatri	329.40977172500004	30.86460248270827	0.0	769	Invertebrates
icptemadi	idphymeln	329.40977173	37.26632641375149	0.0	1000	Invertebrates
icptemadi	idpolamen	329.40977173500005	34.648219075318764	0.0	999	Invertebrates
icptemadi	idproazur	329.40977173	36.719039715438186	0.0	1000	Invertebrates
icptemadi	ieclodipt	386.210971548	37.77531335527563	0.001	992	Invertebrates
icptemadi	ieecdtorr	386.210971548	34.59017946337384	0.0	989	Invertebrates
icptemadi	ieprobifi	386.210971548	36.04739088797939	0.0	967	Invertebrates
icptemadi	iesipalte	386.210971548	36.66776610190581	0.0	1000	Invertebrates
icptemadi	iilimluna	329.40977172	34.822283172734195	0.0	998	Invertebrates
icptemadi	iilimmarm	329.40977172	37.27834949115685	0.0	1000	Invertebrates
icptemadi	iilimrhom	329.40977172	38.36965456279558	0.001	1000	Invertebrates
icptemadi	inchrcarn	313.754418065	35.12006790878933	0.0	999	Invertebrates
icptemadi	ipisogram	372.21668098500004	27.1177386024202	0.0	287	Invertebrates
icptemadi	ipnemdubi	372.21668097500003	25.74367343778072	0.0	104	Invertebrates
icptemadi	iyabicand	342.29592354	32.829045503216136	0.0	984	Invertebrates
icptemadi	iyambarma	342.29592355	32.254430725621305	0.0	888	Invertebrates
icptemadi	iyanddors	342.295923555	30.603488236842985	0.0	692	Invertebrates
icptemadi	iyanonige	342.29592357	30.661895692011605	0.0	713	Invertebrates
icptemadi	iyapainim	342.295923555	34.95463219880667	0.0	946	Invertebrates
icptemadi	iyathrosa	342.295923535	31.867035163751098	0.0	968	Invertebrates
icptemadi	iybomhypn	342.29592357	29.277429453044345	0.0	507	Invertebrates
icptemadi	iycoeconi	342.295923555	25.03185124123196	0.0	4	Invertebrates
icptemadi	iyectcont	342.29592355	32.001373755617664	0.0	863	Invertebrates
icptemadi	iylasvill	342.29592355	33.72497624654737	0.0	938	Invertebrates
icptemadi	iymacalbo	342.29592355	34.86574643215763	0.0	995	Invertebrates
icptemadi	iymaceuro	342.295923555	31.81386165068457	0.0	781	Invertebrates
icptemadi	iymimdahl	342.29592357	25.41259519266954	0.0	50	Invertebrates
icptemadi	iynomfabr	342.29592357	28.755429028245207	0.0	476	Invertebrates
icptemadi	iynysspin	342.29592355	33.740975636560336	0.0	947	Invertebrates
icptemadi	iyophlute	342.29592357499996	30.718936726138462	0.0	730	Invertebrates
icptemadi	iypemlugu	342.295923555	28.132232313586687	0.0	400	Invertebrates
icptemadi	iypripert	342.29592357	31.939988043092782	0.0	726	Invertebrates
icptemadi	iyseltumu	342.29592355	34.065359640263765	0.0	1000	Invertebrates
icptemadi	iystephae	342.295923555	31.42427731766293	0.0	770	Invertebrates
icptemadi	iytipfemo	342.29592359000003	32.437081859989064	0.0	865	Invertebrates
icptemadi	iyvesvulg	342.29592354	37.598913030022246	0.0	1000	Invertebrates
icptemadi	iyvulbima	342.29592355	32.80873694716423	0.0	910	Invertebrates
icptemadi	jadialine	785.828440043	35.20254719531718	0.0	930	Invertebrates
icptemadi	janemvect	785.828440043	34.495032474478286	0.0	835	Invertebrates
icptemadi	jaricflor	785.828440093	37.02552717580544	0.0	999	Invertebrates
icptemadi	jrhalocto	785.828440093	33.224461594616805	0.0	960	Invertebrates
icptemadi	kaaplturb	700.334056553	35.595748753391184	0.0	999	Invertebrates
icptemadi	laaliplan	1341.483290103	33.150457004962135	0.0	841	Cross-group
icptemadi	laapodist	1341.483290108	30.820825761026796	0.0	613	Cross-group
icptemadi	lapotnata	1341.483290108	27.032277726959183	0.0	255	Cross-group
icptemadi	latrimari	1341.483290108	36.43709532707755	0.0	1000	Cross-group
icptemadi	lpcardepa	1341.483290103	33.81686560154025	0.0	946	Cross-group
icptemadi	lpcypfusc	1341.483290102	33.38465804545246	0.0	797	Cross-group
icptemadi	lpdigsang	1341.483290103	31.73202749884453	0.0	913	Cross-group
icptemadi	lpelequin	1341.4832900975	36.04519485689737	0.0	988	Cross-group
icptemadi	lperiangu	1341.4832901005	31.36209613838296	0.0	836	Cross-group
icptemadi	lpjunbufo	1341.483290103	37.368959212903576	0.0	1000	Cross-group
icptemadi	lpjuneffu	1341.483290103	37.32279545729278	0.0	1000	Cross-group
icptemadi	lpjunsqua	1341.483290103	33.78946492341072	0.0	954	Cross-group
icptemadi	lpleeoryz	1341.483290103	31.36323638104965	0.0	802	Cross-group
icptemadi	lpluzpall	1341.483290098	36.91312548176525	0.001	970	Cross-group
icptemadi	lpluzsylv	1341.483290098	37.717185338997005	0.0	1000	Cross-group
icptemadi	lpphlprat	1341.483290101	26.809972624563123	0.0	212	Cross-group
icptemadi	lpschlacu	1341.4832900995	36.233979957080926	0.0	1000	Cross-group
icptemadi	lpschtabe	1341.4832900995	36.006748737341965	0.0	1000	Cross-group
icptemadi	lpschtriq	1341.4832900995	33.89476398869271	0.0	999	Cross-group
icptemadi	lsirifoet	1341.483290103	37.65693560978005	0.0	1000	Cross-group
icptemadi	mcanlor	700.334056573	25.4423649435192	0.0	44	Cross-group
icptemadi	mcerela	700.334056573	25.90198466013737	0.0	91	Cross-group
icptemadi	mdicbic	700.334056573	26.668978087318028	0.0	194	Cross-group
icptemadi	melemax	700.334056573	25.83109627017489	0.0	102	Cross-group
icptemadi	mlemcat	700.334056583	28.4632266646478	0.0	462	Cross-group
icptemadi	mmelmel	700.334056573	27.346098695299595	0.0	300	Cross-group
icptemadi	morcorc	700.334056573	25.08199857435074	0.0	10	Cross-group
icptemadi	ocsyccili	871.3228236729999	30.154059133304106	0.0	589	Invertebrates
icptemadi	qeallfusc	433.470948373	33.47337025817163	0.0	985	Invertebrates
icptemadi	qelepcurv	433.470948373	28.91735253502324	0.0	405	Invertebrates
icptemadi	qeorcflav	433.470948373	31.598726535711293	0.0	792	Invertebrates
icptemadi	roscan_s	1341.483290106	33.41667089143852	0.0	985	Cross-group
icptemadi	rviplat	700.334056593	31.904558228351053	0.0	861	Cross-group
icptemadi	tnlinlong	653.039017183	30.30513268389281	0.0	639	Invertebrates
icptemadi	tzbugstol	653.039017188	32.65691239640323	0.0	739	Invertebrates
icptemadi	tzmemmemb	653.039017188	33.26241420862154	0.0	918	Invertebrates
icptemadi	wpalivire	653.0390171930001	28.796214740386247	0.0	408	Invertebrates
icptemadi	wplepclav	653.0390171930001	25.615268415899337	0.0	74	Invertebrates
icptemadi	xblimfort	653.039017228	31.59081007027541	0.0	987	Invertebrates
icptemadi	xggibmagu	653.039017218	31.8153972532017	0.0	867	Invertebrates
icquelate	icrhafulv	248.415886995	29.65691821092866	0.0	752	Invertebrates
icquelate	icscaquad	103.50661958500001	31.980874217266063	0.001	980	Invertebrates
icquelate	icsilatra	103.50661958500001	30.657526676357804	0.001	799	Invertebrates
icquelate	idacrorbc	329.409771785	31.206352399687788	0.0	893	Invertebrates
icquelate	idantanth	329.40977171500003	32.38972456161848	0.0	973	Invertebrates
icquelate	idathibis	329.409771785	31.233707544130265	0.002	842	Invertebrates
icquelate	idbelpand	329.40977175	31.73843844006494	0.085	945	Invertebrates
icquelate	idbibmarc	329.409771745	29.962086860559605	0.0	722	Invertebrates
icquelate	idbomdisc	329.40977171500003	31.3161306567426	0.0	956	Invertebrates
icquelate	idclutigr	329.409771745	28.25151732561991	0.0	580	Invertebrates
icquelate	idepisucc	329.409771755	32.64178536072295	0.002	978	Invertebrates
icquelate	idgymrotn	329.409771755	31.79038641604266	0.006	985	Invertebrates
icquelate	idhydcyrt	329.409771735	30.3303688404988	0.0	805	Invertebrates
icquelate	idmacatri	329.409771745	29.71593527795606	0.0	823	Invertebrates
icquelate	idphymeln	329.40977175	32.058553930930515	0.0	964	Invertebrates
icquelate	idpolamen	329.409771755	32.332391501221494	0.0	942	Invertebrates
icquelate	idproazur	329.40977175	32.53025844234357	0.0	985	Invertebrates
icquelate	ieclodipt	386.210971568	32.778706119227294	0.001	970	Invertebrates
icquelate	ieecdtorr	386.210971568	32.01345299052552	0.0	923	Invertebrates
icquelate	ieprobifi	386.210971568	31.29717242462444	0.009	882	Invertebrates
icquelate	iesipalte	386.210971568	32.4321353673646	0.001	978	Invertebrates
icquelate	iilimluna	329.40977174	32.21402054366623	0.001	964	Invertebrates
icquelate	iilimmarm	329.40977174	32.4760522811074	0.001	990	Invertebrates
icquelate	iilimrhom	329.40977174	32.28778024202805	0.0	993	Invertebrates
icquelate	inchrcarn	313.754418085	32.633654866522214	0.001	965	Invertebrates
icquelate	ipisogram	372.216681005	29.05143314536431	0.0	693	Invertebrates
icquelate	ipnemdubi	372.216680995	25.462314916347424	0.0	59	Invertebrates
icquelate	iyabicand	342.29592356	27.417561918789385	0.0	460	Invertebrates
icquelate	iyambarma	342.29592357	30.58015536333476	0.0	829	Invertebrates
icquelate	iyanddors	342.295923575	29.30108489156894	0.0	729	Invertebrates
icquelate	iyanonige	342.29592359000003	29.91529189870401	0.0	692	Invertebrates
icquelate	iyapainim	342.295923575	29.575593030315336	0.0	726	Invertebrates
icquelate	iyathrosa	342.295923555	30.36145338054385	0.0	977	Invertebrates
icquelate	iybomhypn	342.29592359000003	30.58012001092052	0.0	894	Invertebrates
icquelate	iycoeconi	342.295923575	25.35323919786811	0.0	48	Invertebrates
icquelate	iyectcont	342.29592357	26.68944246326237	0.0	383	Invertebrates
icquelate	iylasvill	342.29592357	30.83686702081241	0.0	870	Invertebrates
icquelate	iymacalbo	342.29592357	30.79766853684477	0.0	922	Invertebrates
icquelate	iymaceuro	342.295923575	30.968354753386134	0.0	829	Invertebrates
icquelate	iymimdahl	342.29592359000003	25.445379431122767	0.0	109	Invertebrates
icquelate	iynomfabr	342.29592359000003	29.84189020705856	0.0	809	Invertebrates
icquelate	iynysspin	342.29592357	25.641509270695337	0.0	185	Invertebrates
icquelate	iyophlute	342.295923595	27.403755418046025	0.0	465	Invertebrates
icquelate	iypemlugu	342.295923575	29.093624070087877	0.0	531	Invertebrates
icquelate	iypripert	342.29592359000003	30.733755914727222	0.0	827	Invertebrates
icquelate	iyseltumu	342.29592357	31.19716710523753	0.0	929	Invertebrates
icquelate	iystephae	342.295923575	28.85849057344629	0.0	641	Invertebrates
icquelate	iytipfemo	342.29592361000005	28.78150722516585	0.0	581	Invertebrates
icquelate	iyvesvulg	342.29592356	33.41107383007848	0.046	995	Invertebrates
icquelate	iyvulbima	342.29592357	29.883514140911547	0.0	830	Invertebrates
icquelate	jadialine	785.828440063	31.413691038659746	0.0	923	Invertebrates
icquelate	janemvect	785.828440063	30.995918411012365	0.003	757	Invertebrates
icquelate	jaricflor	785.828440113	31.495223416230417	0.0	898	Invertebrates
icquelate	jrhalocto	785.828440113	30.403040474191474	0.0	899	Invertebrates
icquelate	kaaplturb	700.334056573	31.47859465929718	0.006	958	Invertebrates
icquelate	laaliplan	1341.483290123	28.797456667390616	0.002	583	Cross-group
icquelate	laapodist	1341.4832901280001	29.43616263336942	0.0	672	Cross-group
icquelate	lapotnata	1341.4832901280001	28.679467631065023	0.0	554	Cross-group
icquelate	latrimari	1341.4832901280001	34.86261213769919	0.015	994	Cross-group
icquelate	lpcardepa	1341.483290123	32.784159031440744	0.0	942	Cross-group
icquelate	lpcypfusc	1341.483290122	27.987198356380937	0.0	530	Cross-group
icquelate	lpdigsang	1341.483290123	29.702700535871124	0.0	758	Cross-group
icquelate	lpelequin	1341.4832901175	31.18810135678717	0.0	977	Cross-group
icquelate	lperiangu	1341.4832901205	29.61115230178984	0.0	789	Cross-group
icquelate	lpjunbufo	1341.483290123	31.424462512266505	0.0	966	Cross-group
icquelate	lpjuneffu	1341.483290123	33.427301906815025	0.0	988	Cross-group
icquelate	lpjunsqua	1341.483290123	29.813615452151616	0.0	755	Cross-group
icquelate	lpleeoryz	1341.483290123	28.00034961059685	0.0	539	Cross-group
icquelate	lpluzpall	1341.483290118	29.7255330670806	0.0	764	Cross-group
icquelate	lpluzsylv	1341.483290118	33.15951663280501	0.0	988	Cross-group
icquelate	lpphlprat	1341.483290121	26.85005932588948	0.0	411	Cross-group
icquelate	lpschlacu	1341.4832901195	32.964152117470306	0.001	999	Cross-group
icquelate	lpschtabe	1341.4832901195	32.62577427259798	0.0	997	Cross-group
icquelate	lpschtriq	1341.4832901195	31.30788303025055	0.0	980	Cross-group
icquelate	lsirifoet	1341.483290123	32.920015781268816	0.0	996	Cross-group
icquelate	mcanlor	700.334056593	29.37427250182689	0.008	541	Cross-group
icquelate	mcerela	700.334056593	25.416641473340345	0.0	103	Cross-group
icquelate	mdicbic	700.334056593	25.54361401306233	0.0	133	Cross-group
icquelate	melemax	700.334056593	25.902001599872797	0.0	122	Cross-group
icquelate	mlemcat	700.3340566029999	25.38669268019737	0.0	124	Cross-group
icquelate	mmelmel	700.334056593	28.62971159204461	0.0	653	Cross-group
icquelate	morcorc	700.334056593	25.437983971730613	0.0	118	Cross-group
icquelate	ocsyccili	871.3228236929999	30.46891526724417	0.0	733	Invertebrates
icquelate	qeallfusc	433.470948393	30.153108635380995	0.0	869	Invertebrates
icquelate	qelepcurv	433.470948393	26.79337882112928	0.0	334	Invertebrates
icquelate	qeorcflav	433.470948393	28.585560114740225	0.0	547	Invertebrates
icquelate	roscan_s	1341.4832901260002	29.8645688907516	0.0	764	Cross-group
icquelate	rviplat	700.334056613	29.64316663132681	0.0	676	Cross-group
icquelate	tnlinlong	653.0390172030001	26.09487540950901	0.0	292	Invertebrates
icquelate	tzbugstol	653.039017208	30.597120945824585	0.0	800	Invertebrates
icquelate	tzmemmemb	653.039017208	28.967241568993902	0.0	591	Invertebrates
icquelate	wpalivire	653.0390172130001	29.806115193322007	0.0	734	Invertebrates
icquelate	wplepclav	653.0390172130001	25.69753279377748	0.0	102	Invertebrates
icquelate	xblimfort	653.039017248	30.4770978092364	0.0	947	Invertebrates
